edad,geo,Fecha,valor
Y25-29,Montenegro,2018-01-01,23.3
Y25-29,North Macedonia,2018-01-01,31.4
Y25-29,Malta,2018-01-01,2.7
Y25-29,Netherlands,2018-01-01,3.3
Y25-29,Norway,2018-01-01,4.6
Y25-29,Poland,2018-01-01,5
Y25-29,Portugal,2018-01-01,9.3
Y25-29,Romania,2018-01-01,6.1
Y25-29,Serbia,2018-01-01,21.1
Y25-29,Sweden,2018-01-01,7.2
Y25-29,Slovenia,2018-01-01,9
Y25-29,Slovakia,2018-01-01,8.7
Y25-29,Turkey,2018-01-01,14.9
Y25-29,United Kingdom,2018-01-01,4.4
Y25-54,Austria,2018-01-01,4.4
Y25-54,Belgium,2018-01-01,5.4
Y25-54,Bulgaria,2018-01-01,5
Y25-54,Switzerland,2018-01-01,4.5
Y25-54,Cyprus,2018-01-01,7.8
Y25-54,Czechia,2018-01-01,2
Y25-54,Germany (until 1990 former territory of the FRG),2018-01-01,3.2
Y25-54,Denmark,2018-01-01,4.5
Y25-54,Euro area - 19 countries  (from 2015),2018-01-01,7.8
Y25-54,Estonia,2018-01-01,4.6
Y25-54,Greece,2018-01-01,18.9
Y25-54,Spain,2018-01-01,14
Y25-54,European Union - 27 countries (from 2020),2018-01-01,6.8
Y25-54,European Union - 28 countries (2013-2020),2018-01-01,6.3
Y25-54,Finland,2018-01-01,6
Y25-54,France,2018-01-01,8.1
Y25-54,Croatia,2018-01-01,7.7
Y25-54,Hungary,2018-01-01,3.4
Y25-54,Ireland,2018-01-01,4.8
Y25-54,Iceland,2018-01-01,2.1
Y25-54,Italy,2018-01-01,10.3
Y25-54,Lithuania,2018-01-01,5.6
Y25-54,Luxembourg,2018-01-01,5
Y25-54,Latvia,2018-01-01,7.2
Y25-54,Montenegro,2018-01-01,15.2
Y25-54,North Macedonia,2018-01-01,18.9
Y25-54,Malta,2018-01-01,2.9
Y25-54,Netherlands,2018-01-01,2.8
Y25-54,Norway,2018-01-01,3.4
Y25-54,Poland,2018-01-01,3.4
Y25-54,Portugal,2018-01-01,6.1
Y25-54,Romania,2018-01-01,3.6
Y25-54,Serbia,2018-01-01,12.8
Y25-54,Sweden,2018-01-01,5.2
Y25-54,Slovenia,2018-01-01,4.9
Y25-54,Slovakia,2018-01-01,6.1
Y25-54,Turkey,2018-01-01,9.7
Y25-54,United Kingdom,2018-01-01,3
Y55-64,Austria,2018-01-01,3.9
Y55-64,Belgium,2018-01-01,4.3
Y55-64,Bulgaria,2018-01-01,4.6
Y55-64,Switzerland,2018-01-01,4
Y55-64,Cyprus,2018-01-01,5.8
Y55-64,Czechia,2018-01-01,2
Y55-64,Germany (until 1990 former territory of the FRG),2018-01-01,2.9
Y55-64,Denmark,2018-01-01,3.6
Y55-64,Euro area - 19 countries  (from 2015),2018-01-01,6.2
Y55-64,Estonia,2018-01-01,5.4
Y55-64,Greece,2018-01-01,15.3
Y55-64,Spain,2018-01-01,13.8
Y55-64,European Union - 27 countries (from 2020),2018-01-01,5.5
Y55-64,European Union - 28 countries (2013-2020),2018-01-01,5.2
Y55-64,Finland,2018-01-01,6.9
Y55-64,France,2018-01-01,6.7
Y55-64,Croatia,2018-01-01,4.4
Y55-64,Hungary,2018-01-01,2.6
Y55-64,Ireland,2018-01-01,4.6
Y55-64,Iceland,2018-01-01,2.2
Y55-64,Italy,2018-01-01,5.7
Y55-64,Lithuania,2018-01-01,7.2
Y55-64,Luxembourg,2018-01-01,3.6
Y55-64,Latvia,2018-01-01,7.6
Y55-64,Montenegro,2018-01-01,6.7
Y55-64,North Macedonia,2018-01-01,16.9
Y55-64,Malta,2018-01-01,3.3
Y55-64,Netherlands,2018-01-01,4.5
Y55-64,Norway,2018-01-01,1.6
Y55-64,Poland,2018-01-01,2.8
Y55-64,Portugal,2018-01-01,6.5
Y55-64,Romania,2018-01-01,2.5
Y55-64,Serbia,2018-01-01,8.7
Y55-64,Sweden,2018-01-01,4.4
Y55-64,Slovenia,2018-01-01,4.9
Y55-64,Slovakia,2018-01-01,5.3
Y55-64,Turkey,2018-01-01,6.8
Y55-64,United Kingdom,2018-01-01,3.3
Y15-24,Austria,2019-01-01,8.5
Y15-24,Belgium,2019-01-01,14.2
Y15-24,Bulgaria,2019-01-01,8.9
Y15-24,Switzerland,2019-01-01,8
Y15-24,Cyprus,2019-01-01,16.6
Y15-24,Czechia,2019-01-01,5.6
Y15-24,Germany (until 1990 former territory of the FRG),2019-01-01,5.8
Y15-24,Denmark,2019-01-01,10.1
Y15-24,Euro area - 19 countries  (from 2015),2019-01-01,15.7
Y15-24,Estonia,2019-01-01,11.1
Y15-24,Greece,2019-01-01,35.2
Y15-24,Spain,2019-01-01,32.5
Y15-24,European Union - 27 countries (from 2020),2019-01-01,15.1
Y15-24,European Union - 28 countries (2013-2020),2019-01-01,14.4
Y15-24,Finland,2019-01-01,17.2
Y15-24,France,2019-01-01,19.6
Y15-24,Croatia,2019-01-01,16.6
Y15-24,Hungary,2019-01-01,11.4
Y15-24,Ireland,2019-01-01,12.5
Y15-24,Iceland,2019-01-01,8.7
Y15-24,Italy,2019-01-01,29.2
Y15-24,Lithuania,2019-01-01,11.9
Y15-24,Luxembourg,2019-01-01,17
Y15-24,Latvia,2019-01-01,12.4
Y15-24,Montenegro,2019-01-01,25.2
Y15-24,North Macedonia,2019-01-01,35.6
Y15-24,Malta,2019-01-01,9.3
Y15-24,Netherlands,2019-01-01,6.7
Y15-24,Norway,2019-01-01,10
Y15-24,Poland,2019-01-01,9.9
Y15-24,Portugal,2019-01-01,18.3
Y15-24,Romania,2019-01-01,16.8
Y15-24,Serbia,2019-01-01,27.5
Y15-24,Sweden,2019-01-01,20.1
Y15-24,Slovenia,2019-01-01,8.1
Y15-24,Slovakia,2019-01-01,16.1
Y15-24,Turkey,2019-01-01,25.2
Y15-24,United Kingdom,2019-01-01,11.2
Y15-74,Austria,2019-01-01,4.5
Y15-74,Belgium,2019-01-01,5.4
Y15-74,Bulgaria,2019-01-01,4.2
Y15-74,Switzerland,2019-01-01,4.4
Y15-74,Cyprus,2019-01-01,7.1
Y15-74,Czechia,2019-01-01,2
Y15-74,Germany (until 1990 former territory of the FRG),2019-01-01,3.1
Y15-74,Denmark,2019-01-01,5
Y15-74,Euro area - 19 countries  (from 2015),2019-01-01,7.6
Y15-74,Estonia,2019-01-01,4.4
Y15-74,Greece,2019-01-01,17.3
Y15-74,Spain,2019-01-01,14.1
Y15-74,European Union - 27 countries (from 2020),2019-01-01,6.7
Y15-74,European Union - 28 countries (2013-2020),2019-01-01,6.3
Y15-74,Finland,2019-01-01,6.7
Y15-74,France,2019-01-01,8.5
Y15-74,Croatia,2019-01-01,6.6
Y15-74,Hungary,2019-01-01,3.4
Y15-74,Ireland,2019-01-01,5
Y15-74,Iceland,2019-01-01,3.5
Y15-74,Italy,2019-01-01,10
Y15-74,Lithuania,2019-01-01,6.3
Y15-74,Luxembourg,2019-01-01,5.6
Y15-74,Latvia,2019-01-01,6.3
Y15-74,Montenegro,2019-01-01,15.2
Y15-74,North Macedonia,2019-01-01,17.3
Y15-74,Malta,2019-01-01,3.6
Y15-74,Netherlands,2019-01-01,3.4
Y15-74,Norway,2019-01-01,3.7
Y15-74,Poland,2019-01-01,3.3
Y15-74,Portugal,2019-01-01,6.5
Y15-74,Romania,2019-01-01,3.9
Y15-74,Serbia,2019-01-01,10.5
Y15-74,Sweden,2019-01-01,6.8
Y15-74,Slovenia,2019-01-01,4.5
Y15-74,Slovakia,2019-01-01,5.8
Y15-74,Turkey,2019-01-01,13.7
Y15-74,United Kingdom,2019-01-01,3.8
Y20-64,Austria,2019-01-01,4.3
Y20-64,Belgium,2019-01-01,5.2
Y20-64,Bulgaria,2019-01-01,4.2
Y20-64,Switzerland,2019-01-01,4.3
Y20-64,Cyprus,2019-01-01,7
Y20-64,Czechia,2019-01-01,2
Y20-64,Germany (until 1990 former territory of the FRG),2019-01-01,3.1
Y20-64,Denmark,2019-01-01,4.7
Y20-64,Euro area - 19 countries  (from 2015),2019-01-01,7.5
Y20-64,Estonia,2019-01-01,4.3
Y20-64,Greece,2019-01-01,17.3
Y20-64,Spain,2019-01-01,13.8
Y20-64,European Union - 27 countries (from 2020),2019-01-01,6.6
Y20-64,European Union - 28 countries (2013-2020),2019-01-01,6.2
Y20-64,Finland,2019-01-01,6.1
Y20-64,France,2019-01-01,8.2
Y20-64,Croatia,2019-01-01,6.4
Y20-64,Hungary,2019-01-01,3.3
Y20-64,Ireland,2019-01-01,4.6
Y20-64,Iceland,2019-01-01,3.1
Y20-64,Italy,2019-01-01,9.9
Y20-64,Lithuania,2019-01-01,6.4
Y20-64,Luxembourg,2019-01-01,5.3
Y20-64,Latvia,2019-01-01,6.4
Y20-64,Montenegro,2019-01-01,15.2
Y20-64,North Macedonia,2019-01-01,17.2
Y20-64,Malta,2019-01-01,3.3
Y20-64,Netherlands,2019-01-01,3
Y20-64,Norway,2019-01-01,3.3
Y20-64,Poland,2019-01-01,3.2
Y20-64,Portugal,2019-01-01,6.4
Y20-64,Romania,2019-01-01,3.7
Y20-64,Serbia,2019-01-01,10.6
Y20-64,Sweden,2019-01-01,6
Y20-64,Slovenia,2019-01-01,4.4
Y20-64,Slovakia,2019-01-01,5.6
Y20-64,Turkey,2019-01-01,13.5
Y20-64,United Kingdom,2019-01-01,3.4
Y25-29,Austria,2019-01-01,5
Y25-29,Belgium,2019-01-01,6.9
Y25-29,Bulgaria,2019-01-01,5.9
Y25-29,Switzerland,2019-01-01,5
Y25-29,Cyprus,2019-01-01,8.3
Y25-29,Czechia,2019-01-01,2.6
Y25-29,Germany (until 1990 former territory of the FRG),2019-01-01,4.1
Y25-29,Denmark,2019-01-01,9.3
Y25-29,Euro area - 19 countries  (from 2015),2019-01-01,10.4
Y25-29,Estonia,2019-01-01,4.7
Y25-29,Greece,2019-01-01,25.8
Y25-29,Spain,2019-01-01,19
Y25-29,European Union - 27 countries (from 2020),2019-01-01,9.1
Y25-29,European Union - 28 countries (2013-2020),2019-01-01,8.3
Y25-29,Finland,2019-01-01,7
Y25-29,France,2019-01-01,11.4
Y25-29,Croatia,2019-01-01,10.6
Y25-29,Hungary,2019-01-01,4.6
Y25-29,Ireland,2019-01-01,6.1
Y25-29,Iceland,2019-01-01,6.2
Y25-29,Italy,2019-01-01,17.6
Y25-29,Lithuania,2019-01-01,6.2
Y25-29,Luxembourg,2019-01-01,7.1
Y25-29,Latvia,2019-01-01,7.4
Y25-29,Montenegro,2019-01-01,19.7
Y25-29,North Macedonia,2019-01-01,27
Y25-29,Malta,2019-01-01,4
Y25-29,Netherlands,2019-01-01,3.4
Y25-29,Norway,2019-01-01,4.2
Y25-29,Poland,2019-01-01,4.4
Y25-29,Portugal,2019-01-01,8.3
Y25-29,Romania,2019-01-01,5.7
Y25-29,Serbia,2019-01-01,17.5
Y25-29,Sweden,2019-01-01,7.4
Y25-29,Slovenia,2019-01-01,7
Y25-29,Slovakia,2019-01-01,6.1
Y25-29,Turkey,2019-01-01,18
Y25-29,United Kingdom,2019-01-01,3.7
Y25-54,Austria,2019-01-01,4.2
Y25-54,Belgium,2019-01-01,4.8
Y25-54,Bulgaria,2019-01-01,4.1
Y25-54,Switzerland,2019-01-01,4.1
Y25-54,Cyprus,2019-01-01,6.4
Y25-54,Czechia,2019-01-01,1.8
Y25-54,Germany (until 1990 former territory of the FRG),2019-01-01,3
Y25-54,Denmark,2019-01-01,4.5
Y25-54,Euro area - 19 countries  (from 2015),2019-01-01,7.2
Y25-54,Estonia,2019-01-01,4
Y25-54,Greece,2019-01-01,17.1
Y25-54,Spain,2019-01-01,12.9
Y25-54,European Union - 27 countries (from 2020),2019-01-01,6.3
Y25-54,European Union - 28 countries (2013-2020),2019-01-01,5.8
Y25-54,Finland,2019-01-01,5.1
Y25-54,France,2019-01-01,7.5
Y25-54,Croatia,2019-01-01,6.3
Y25-54,Hungary,2019-01-01,3
Y25-54,Ireland,2019-01-01,4.1
Y25-54,Iceland,2019-01-01,2.9
Y25-54,Italy,2019-01-01,9.8
Y25-54,Lithuania,2019-01-01,5.8
Y25-54,Luxembourg,2019-01-01,4.7
Y25-54,Latvia,2019-01-01,5.9
Y25-54,Montenegro,2019-01-01,15.5
Y25-54,North Macedonia,2019-01-01,16.5
Y25-54,Malta,2019-01-01,3.2
Y25-54,Netherlands,2019-01-01,2.6
Y25-54,Norway,2019-01-01,3.2
Y25-54,Poland,2019-01-01,2.9
Y25-54,Portugal,2019-01-01,5.7
Y25-54,Romania,2019-01-01,3.2
Y25-54,Serbia,2019-01-01,10.4
Y25-54,Sweden,2019-01-01,5.3
Y25-54,Slovenia,2019-01-01,4.2
Y25-54,Slovakia,2019-01-01,5.3
Y25-54,Turkey,2019-01-01,12.2
Y25-54,United Kingdom,2019-01-01,2.7
Y55-64,Austria,2019-01-01,3.4
Y55-64,Belgium,2019-01-01,4.1
Y55-64,Bulgaria,2019-01-01,3.9
Y55-64,Switzerland,2019-01-01,3.9
Y55-64,Cyprus,2019-01-01,6.3
Y55-64,Czechia,2019-01-01,2
Y55-64,Germany (until 1990 former territory of the FRG),2019-01-01,2.7
Y55-64,Denmark,2019-01-01,3.4
Y55-64,Euro area - 19 countries  (from 2015),2019-01-01,5.7
Y55-64,Estonia,2019-01-01,4
Y55-64,Greece,2019-01-01,13.4
Y55-64,Spain,2019-01-01,12.6
Y55-64,European Union - 27 countries (from 2020),2019-01-01,5.1
Y55-64,European Union - 28 countries (2013-2020),2019-01-01,4.8
Y55-64,Finland,2019-01-01,6.6
Y55-64,France,2019-01-01,6.8
Y55-64,Croatia,2019-01-01,3.4
Y55-64,Hungary,2019-01-01,2.2
Y55-64,Ireland,2019-01-01,3.6
Y55-64,Iceland,2019-01-01,1.7
Y55-64,Italy,2019-01-01,5.4
Y55-64,Lithuania,2019-01-01,6.9
Y55-64,Luxembourg,2019-01-01,4.1
Y55-64,Latvia,2019-01-01,6.6
Y55-64,Montenegro,2019-01-01,7.5
Y55-64,North Macedonia,2019-01-01,11.8
Y55-64,Malta,2019-01-01,1.5
Y55-64,Netherlands,2019-01-01,3.2
Y55-64,Norway,2019-01-01,1.6
Y55-64,Poland,2019-01-01,2.4
Y55-64,Portugal,2019-01-01,6.2
Y55-64,Romania,2019-01-01,2.4
Y55-64,Serbia,2019-01-01,6.5
Y55-64,Sweden,2019-01-01,4.7
Y55-64,Slovenia,2019-01-01,4.5
Y55-64,Slovakia,2019-01-01,4.7
Y55-64,Turkey,2019-01-01,8
Y55-64,United Kingdom,2019-01-01,3
