Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;17 LaRioja;De 25 a 54 años;2018_T1;9.97
Ambos sexos;17 LaRioja;De 25 a 54 años;2017_T4;11.1
Ambos sexos;17 LaRioja;De 25 a 54 años;2017_T3;12.07
Ambos sexos;17 LaRioja;De 25 a 54 años;2017_T2;10.72
Ambos sexos;17 LaRioja;De 25 a 54 años;2017_T1;12.52
Ambos sexos;17 LaRioja;De 25 a 54 años;2016_T4;10.96
Ambos sexos;17 LaRioja;De 25 a 54 años;2016_T3;12.84
Ambos sexos;17 LaRioja;De 25 a 54 años;2016_T2;14
Ambos sexos;17 LaRioja;De 25 a 54 años;2016_T1;13.42
Ambos sexos;17 LaRioja;De 25 a 54 años;2015_T4;13.02
Ambos sexos;17 LaRioja;De 25 a 54 años;2015_T3;11.87
Ambos sexos;17 LaRioja;De 25 a 54 años;2015_T2;14.14
Ambos sexos;17 LaRioja;De 25 a 54 años;2015_T1;15.87
Ambos sexos;17 LaRioja;De 55 y más años;2020_T3;8.32
Ambos sexos;17 LaRioja;De 55 y más años;2020_T2;7.35
Ambos sexos;17 LaRioja;De 55 y más años;2020_T1;10.55
Ambos sexos;17 LaRioja;De 55 y más años;2019_T4;10.02
Ambos sexos;17 LaRioja;De 55 y más años;2019_T3;9.8
Ambos sexos;17 LaRioja;De 55 y más años;2019_T2;10.97
Ambos sexos;17 LaRioja;De 55 y más años;2019_T1;13.11
Ambos sexos;17 LaRioja;De 55 y más años;2018_T4;11.3
Ambos sexos;17 LaRioja;De 55 y más años;2018_T3;12.54
Ambos sexos;17 LaRioja;De 55 y más años;2018_T2;11.13
Ambos sexos;17 LaRioja;De 55 y más años;2018_T1;10.53
Ambos sexos;17 LaRioja;De 55 y más años;2017_T4;7.82
Ambos sexos;17 LaRioja;De 55 y más años;2017_T3;7.46
Ambos sexos;17 LaRioja;De 55 y más años;2017_T2;7.54
Ambos sexos;17 LaRioja;De 55 y más años;2017_T1;9.7
Ambos sexos;17 LaRioja;De 55 y más años;2016_T4;7.72
Ambos sexos;17 LaRioja;De 55 y más años;2016_T3;9.89
Ambos sexos;17 LaRioja;De 55 y más años;2016_T2;11.05
Ambos sexos;17 LaRioja;De 55 y más años;2016_T1;11.13
Ambos sexos;17 LaRioja;De 55 y más años;2015_T4;12.53
Ambos sexos;17 LaRioja;De 55 y más años;2015_T3;13.42
Ambos sexos;17 LaRioja;De 55 y más años;2015_T2;17.03
Ambos sexos;17 LaRioja;De 55 y más años;2015_T1;14.99
Ambos sexos;18 Ceuta;Total;2020_T3;27.14
Ambos sexos;18 Ceuta;Total;2020_T2;20.3
Ambos sexos;18 Ceuta;Total;2020_T1;23.89
Ambos sexos;18 Ceuta;Total;2019_T4;27.58
Ambos sexos;18 Ceuta;Total;2019_T3;28.76
Ambos sexos;18 Ceuta;Total;2019_T2;24.61
Ambos sexos;18 Ceuta;Total;2019_T1;22.31
Ambos sexos;18 Ceuta;Total;2018_T4;24.02
Ambos sexos;18 Ceuta;Total;2018_T3;30.79
Ambos sexos;18 Ceuta;Total;2018_T2;29.46
Ambos sexos;18 Ceuta;Total;2018_T1;31.44
Ambos sexos;18 Ceuta;Total;2017_T4;26.03
Ambos sexos;18 Ceuta;Total;2017_T3;22.36
Ambos sexos;18 Ceuta;Total;2017_T2;17.79
Ambos sexos;18 Ceuta;Total;2017_T1;23.3
Ambos sexos;18 Ceuta;Total;2016_T4;22.39
Ambos sexos;18 Ceuta;Total;2016_T3;24.64
Ambos sexos;18 Ceuta;Total;2016_T2;26.28
Ambos sexos;18 Ceuta;Total;2016_T1;26.21
Ambos sexos;18 Ceuta;Total;2015_T4;23.25
Ambos sexos;18 Ceuta;Total;2015_T3;30.59
Ambos sexos;18 Ceuta;Total;2015_T2;24.59
Ambos sexos;18 Ceuta;Total;2015_T1;31.76
Ambos sexos;18 Ceuta;Menores de 25 años;2020_T3;65.76
Ambos sexos;18 Ceuta;Menores de 25 años;2020_T2;65.3
Ambos sexos;18 Ceuta;Menores de 25 años;2020_T1;54.25
Ambos sexos;18 Ceuta;Menores de 25 años;2019_T4;53.26
Ambos sexos;18 Ceuta;Menores de 25 años;2019_T3;54.35
Ambos sexos;18 Ceuta;Menores de 25 años;2019_T2;56.53
Ambos sexos;18 Ceuta;Menores de 25 años;2019_T1;46.97
Ambos sexos;18 Ceuta;Menores de 25 años;2018_T4;52.56
Ambos sexos;18 Ceuta;Menores de 25 años;2018_T3;74.93
Ambos sexos;18 Ceuta;Menores de 25 años;2018_T2;60.44
Ambos sexos;18 Ceuta;Menores de 25 años;2018_T1;61.46
Ambos sexos;18 Ceuta;Menores de 25 años;2017_T4;48.94
Ambos sexos;18 Ceuta;Menores de 25 años;2017_T3;60.97
Ambos sexos;18 Ceuta;Menores de 25 años;2017_T2;45.09
Ambos sexos;18 Ceuta;Menores de 25 años;2017_T1;62.97
Ambos sexos;18 Ceuta;Menores de 25 años;2016_T4;59.84
Ambos sexos;18 Ceuta;Menores de 25 años;2016_T3;65.77
Ambos sexos;18 Ceuta;Menores de 25 años;2016_T2;60.02
Ambos sexos;18 Ceuta;Menores de 25 años;2016_T1;66.74
Ambos sexos;18 Ceuta;Menores de 25 años;2015_T4;74.93
Ambos sexos;18 Ceuta;Menores de 25 años;2015_T3;90.35
Ambos sexos;18 Ceuta;Menores de 25 años;2015_T2;80.78
Ambos sexos;18 Ceuta;Menores de 25 años;2015_T1;71.73
Ambos sexos;18 Ceuta;25 y más años;2020_T3;23.33
Ambos sexos;18 Ceuta;25 y más años;2020_T2;16.56
Ambos sexos;18 Ceuta;25 y más años;2020_T1;21.43
Ambos sexos;18 Ceuta;25 y más años;2019_T4;25.17
Ambos sexos;18 Ceuta;25 y más años;2019_T3;26.33
Ambos sexos;18 Ceuta;25 y más años;2019_T2;21.6
Ambos sexos;18 Ceuta;25 y más años;2019_T1;19.8
Ambos sexos;18 Ceuta;25 y más años;2018_T4;21.12
Ambos sexos;18 Ceuta;25 y más años;2018_T3;26.62
Ambos sexos;18 Ceuta;25 y más años;2018_T2;26.23
Ambos sexos;18 Ceuta;25 y más años;2018_T1;29.73
Ambos sexos;18 Ceuta;25 y más años;2017_T4;24.38
Ambos sexos;18 Ceuta;25 y más años;2017_T3;20.21
Ambos sexos;18 Ceuta;25 y más años;2017_T2;15.74
Ambos sexos;18 Ceuta;25 y más años;2017_T1;20.1
Ambos sexos;18 Ceuta;25 y más años;2016_T4;19.13
Ambos sexos;18 Ceuta;25 y más años;2016_T3;20.82
Ambos sexos;18 Ceuta;25 y más años;2016_T2;24.17
Ambos sexos;18 Ceuta;25 y más años;2016_T1;22.8
Ambos sexos;18 Ceuta;25 y más años;2015_T4;18.63
Ambos sexos;18 Ceuta;25 y más años;2015_T3;24.61
Ambos sexos;18 Ceuta;25 y más años;2015_T2;19.84
Ambos sexos;18 Ceuta;25 y más años;2015_T1;26.64
Ambos sexos;18 Ceuta;De 16 a 19 años;2020_T3;100
Ambos sexos;18 Ceuta;De 16 a 19 años;2020_T2;100
Ambos sexos;18 Ceuta;De 16 a 19 años;2020_T1;100
Ambos sexos;18 Ceuta;De 16 a 19 años;2019_T4;72.63
Ambos sexos;18 Ceuta;De 16 a 19 años;2019_T3;78.57
Ambos sexos;18 Ceuta;De 16 a 19 años;2019_T2;48.81
Ambos sexos;18 Ceuta;De 16 a 19 años;2019_T1;60.94
Ambos sexos;18 Ceuta;De 16 a 19 años;2018_T4;65.71
Ambos sexos;18 Ceuta;De 16 a 19 años;2018_T3;100
Ambos sexos;18 Ceuta;De 16 a 19 años;2018_T2;51.3
Ambos sexos;18 Ceuta;De 16 a 19 años;2018_T1;50.97
Ambos sexos;18 Ceuta;De 16 a 19 años;2017_T4;50.78
Ambos sexos;18 Ceuta;De 16 a 19 años;2017_T3;..
Ambos sexos;18 Ceuta;De 16 a 19 años;2017_T2;47.85
Ambos sexos;18 Ceuta;De 16 a 19 años;2017_T1;72.13
Ambos sexos;18 Ceuta;De 16 a 19 años;2016_T4;65.49
Ambos sexos;18 Ceuta;De 16 a 19 años;2016_T3;87.23
Ambos sexos;18 Ceuta;De 16 a 19 años;2016_T2;32.89
Ambos sexos;18 Ceuta;De 16 a 19 años;2016_T1;81.19
Ambos sexos;18 Ceuta;De 16 a 19 años;2015_T4;..
Ambos sexos;18 Ceuta;De 16 a 19 años;2015_T3;100
Ambos sexos;18 Ceuta;De 16 a 19 años;2015_T2;85.77
Ambos sexos;18 Ceuta;De 16 a 19 años;2015_T1;83.63
Ambos sexos;18 Ceuta;De 20 a 24 años;2020_T3;61.88
Ambos sexos;18 Ceuta;De 20 a 24 años;2020_T2;60.46
Ambos sexos;18 Ceuta;De 20 a 24 años;2020_T1;48.53
Ambos sexos;18 Ceuta;De 20 a 24 años;2019_T4;49.95
Ambos sexos;18 Ceuta;De 20 a 24 años;2019_T3;48.87
Ambos sexos;18 Ceuta;De 20 a 24 años;2019_T2;58.79
Ambos sexos;18 Ceuta;De 20 a 24 años;2019_T1;44.03
Ambos sexos;18 Ceuta;De 20 a 24 años;2018_T4;49.34
Ambos sexos;18 Ceuta;De 20 a 24 años;2018_T3;71.97
Ambos sexos;18 Ceuta;De 20 a 24 años;2018_T2;61.17
Ambos sexos;18 Ceuta;De 20 a 24 años;2018_T1;63.1
Ambos sexos;18 Ceuta;De 20 a 24 años;2017_T4;48.74
Ambos sexos;18 Ceuta;De 20 a 24 años;2017_T3;60.97
Ambos sexos;18 Ceuta;De 20 a 24 años;2017_T2;44.82
Ambos sexos;18 Ceuta;De 20 a 24 años;2017_T1;61.12
Ambos sexos;18 Ceuta;De 20 a 24 años;2016_T4;59.03
Ambos sexos;18 Ceuta;De 20 a 24 años;2016_T3;59.63
Ambos sexos;18 Ceuta;De 20 a 24 años;2016_T2;65.23
Ambos sexos;18 Ceuta;De 20 a 24 años;2016_T1;62.95
Ambos sexos;18 Ceuta;De 20 a 24 años;2015_T4;74.93
Ambos sexos;18 Ceuta;De 20 a 24 años;2015_T3;88.59
Ambos sexos;18 Ceuta;De 20 a 24 años;2015_T2;78.93
Ambos sexos;18 Ceuta;De 20 a 24 años;2015_T1;69.08
Ambos sexos;18 Ceuta;De 25 a 54 años;2020_T3;26
Ambos sexos;18 Ceuta;De 25 a 54 años;2020_T2;16.46
Ambos sexos;18 Ceuta;De 25 a 54 años;2020_T1;23.15
Ambos sexos;18 Ceuta;De 25 a 54 años;2019_T4;27.36
Ambos sexos;18 Ceuta;De 25 a 54 años;2019_T3;28.1
Ambos sexos;18 Ceuta;De 25 a 54 años;2019_T2;22.21
Ambos sexos;18 Ceuta;De 25 a 54 años;2019_T1;19.78
Ambos sexos;18 Ceuta;De 25 a 54 años;2018_T4;21.81
Ambos sexos;18 Ceuta;De 25 a 54 años;2018_T3;27.59
Ambos sexos;18 Ceuta;De 25 a 54 años;2018_T2;28.84
Ambos sexos;18 Ceuta;De 25 a 54 años;2018_T1;30.37
Ambos sexos;18 Ceuta;De 25 a 54 años;2017_T4;25.08
Ambos sexos;18 Ceuta;De 25 a 54 años;2017_T3;20.61
Ambos sexos;18 Ceuta;De 25 a 54 años;2017_T2;15.39
Ambos sexos;18 Ceuta;De 25 a 54 años;2017_T1;20.81
Ambos sexos;18 Ceuta;De 25 a 54 años;2016_T4;19.99
Ambos sexos;18 Ceuta;De 25 a 54 años;2016_T3;20.5
Ambos sexos;18 Ceuta;De 25 a 54 años;2016_T2;24.86
Ambos sexos;18 Ceuta;De 25 a 54 años;2016_T1;22.56
Ambos sexos;18 Ceuta;De 25 a 54 años;2015_T4;18.24
Ambos sexos;18 Ceuta;De 25 a 54 años;2015_T3;23.79
Ambos sexos;18 Ceuta;De 25 a 54 años;2015_T2;20.03
Ambos sexos;18 Ceuta;De 25 a 54 años;2015_T1;28.77
Ambos sexos;18 Ceuta;De 55 y más años;2020_T3;15.95
Ambos sexos;18 Ceuta;De 55 y más años;2020_T2;16.81
Ambos sexos;18 Ceuta;De 55 y más años;2020_T1;16.51
Ambos sexos;18 Ceuta;De 55 y más años;2019_T4;17.48
Ambos sexos;18 Ceuta;De 55 y más años;2019_T3;19.66
Ambos sexos;18 Ceuta;De 55 y más años;2019_T2;19.12
Ambos sexos;18 Ceuta;De 55 y más años;2019_T1;19.86
Ambos sexos;18 Ceuta;De 55 y más años;2018_T4;17.92
Ambos sexos;18 Ceuta;De 55 y más años;2018_T3;22.52
Ambos sexos;18 Ceuta;De 55 y más años;2018_T2;14.92
Ambos sexos;18 Ceuta;De 55 y más años;2018_T1;26.89
Ambos sexos;18 Ceuta;De 55 y más años;2017_T4;20.72
Ambos sexos;18 Ceuta;De 55 y más años;2017_T3;18.36
Ambos sexos;18 Ceuta;De 55 y más años;2017_T2;17.42
Ambos sexos;18 Ceuta;De 55 y más años;2017_T1;16.31
Ambos sexos;18 Ceuta;De 55 y más años;2016_T4;13.78
Ambos sexos;18 Ceuta;De 55 y más años;2016_T3;22.91
Ambos sexos;18 Ceuta;De 55 y más años;2016_T2;19.33
Ambos sexos;18 Ceuta;De 55 y más años;2016_T1;24.54
Ambos sexos;18 Ceuta;De 55 y más años;2015_T4;21.74
Ambos sexos;18 Ceuta;De 55 y más años;2015_T3;29.81
Ambos sexos;18 Ceuta;De 55 y más años;2015_T2;18.72
Ambos sexos;18 Ceuta;De 55 y más años;2015_T1;13.54
Ambos sexos;19 Melilla;Total;2020_T3;24.14
Ambos sexos;19 Melilla;Total;2020_T2;23.37
Ambos sexos;19 Melilla;Total;2020_T1;23.09
Ambos sexos;19 Melilla;Total;2019_T4;26.81
Ambos sexos;19 Melilla;Total;2019_T3;28.99
Ambos sexos;19 Melilla;Total;2019_T2;26.21
Ambos sexos;19 Melilla;Total;2019_T1;25.92
Ambos sexos;19 Melilla;Total;2018_T4;23.85
Ambos sexos;19 Melilla;Total;2018_T3;24.01
Ambos sexos;19 Melilla;Total;2018_T2;27.96
Ambos sexos;19 Melilla;Total;2018_T1;27.24
Ambos sexos;19 Melilla;Total;2017_T4;24.62
Ambos sexos;19 Melilla;Total;2017_T3;26.16
Ambos sexos;19 Melilla;Total;2017_T2;30.22
Ambos sexos;19 Melilla;Total;2017_T1;29.46
Ambos sexos;19 Melilla;Total;2016_T4;27.38
Ambos sexos;19 Melilla;Total;2016_T3;31.22
Ambos sexos;19 Melilla;Total;2016_T2;33.84
Ambos sexos;19 Melilla;Total;2016_T1;30.67
Ambos sexos;19 Melilla;Total;2015_T4;32.64
Ambos sexos;19 Melilla;Total;2015_T3;31.4
Ambos sexos;19 Melilla;Total;2015_T2;36.35
Ambos sexos;19 Melilla;Total;2015_T1;35.4
Ambos sexos;19 Melilla;Menores de 25 años;2020_T3;71.98
Ambos sexos;19 Melilla;Menores de 25 años;2020_T2;73.5
Ambos sexos;19 Melilla;Menores de 25 años;2020_T1;70.57
Ambos sexos;19 Melilla;Menores de 25 años;2019_T4;61.75
Ambos sexos;19 Melilla;Menores de 25 años;2019_T3;66.68
Ambos sexos;19 Melilla;Menores de 25 años;2019_T2;71.15
Ambos sexos;19 Melilla;Menores de 25 años;2019_T1;55.15
Ambos sexos;19 Melilla;Menores de 25 años;2018_T4;60.21
Ambos sexos;19 Melilla;Menores de 25 años;2018_T3;55.37
Ambos sexos;19 Melilla;Menores de 25 años;2018_T2;73.93
Ambos sexos;19 Melilla;Menores de 25 años;2018_T1;74.14
Ambos sexos;19 Melilla;Menores de 25 años;2017_T4;68.59
Ambos sexos;19 Melilla;Menores de 25 años;2017_T3;51.34
Ambos sexos;19 Melilla;Menores de 25 años;2017_T2;66.78
Ambos sexos;19 Melilla;Menores de 25 años;2017_T1;62.67
Ambos sexos;19 Melilla;Menores de 25 años;2016_T4;68.12
Ambos sexos;19 Melilla;Menores de 25 años;2016_T3;61.32
Ambos sexos;19 Melilla;Menores de 25 años;2016_T2;75.19
Ambos sexos;19 Melilla;Menores de 25 años;2016_T1;70.9
Ambos sexos;19 Melilla;Menores de 25 años;2015_T4;67.89
Ambos sexos;19 Melilla;Menores de 25 años;2015_T3;67.14
Ambos sexos;19 Melilla;Menores de 25 años;2015_T2;78.14
Ambos sexos;19 Melilla;Menores de 25 años;2015_T1;75.2
Ambos sexos;19 Melilla;25 y más años;2020_T3;19.28
Ambos sexos;19 Melilla;25 y más años;2020_T2;18.19
Ambos sexos;19 Melilla;25 y más años;2020_T1;18.75
Ambos sexos;19 Melilla;25 y más años;2019_T4;22.79
Ambos sexos;19 Melilla;25 y más años;2019_T3;25.17
Ambos sexos;19 Melilla;25 y más años;2019_T2;22.01
Ambos sexos;19 Melilla;25 y más años;2019_T1;23.76
Ambos sexos;19 Melilla;25 y más años;2018_T4;20.41
Ambos sexos;19 Melilla;25 y más años;2018_T3;21.23
Ambos sexos;19 Melilla;25 y más años;2018_T2;23.15
Ambos sexos;19 Melilla;25 y más años;2018_T1;22.96
Ambos sexos;19 Melilla;25 y más años;2017_T4;20.04
Ambos sexos;19 Melilla;25 y más años;2017_T3;23.94
Ambos sexos;19 Melilla;25 y más años;2017_T2;26.6
Ambos sexos;19 Melilla;25 y más años;2017_T1;25.77
Ambos sexos;19 Melilla;25 y más años;2016_T4;23.4
Ambos sexos;19 Melilla;25 y más años;2016_T3;27.72
Ambos sexos;19 Melilla;25 y más años;2016_T2;28.17
Ambos sexos;19 Melilla;25 y más años;2016_T1;26.31
Ambos sexos;19 Melilla;25 y más años;2015_T4;28.41
Ambos sexos;19 Melilla;25 y más años;2015_T3;27.68
Ambos sexos;19 Melilla;25 y más años;2015_T2;32.02
Ambos sexos;19 Melilla;25 y más años;2015_T1;31.15
Ambos sexos;19 Melilla;De 16 a 19 años;2020_T3;100
Ambos sexos;19 Melilla;De 16 a 19 años;2020_T2;100
Ambos sexos;19 Melilla;De 16 a 19 años;2020_T1;82.48
Ambos sexos;19 Melilla;De 16 a 19 años;2019_T4;82.59
Ambos sexos;19 Melilla;De 16 a 19 años;2019_T3;100
Ambos sexos;19 Melilla;De 16 a 19 años;2019_T2;100
Ambos sexos;19 Melilla;De 16 a 19 años;2019_T1;70.5
Ambos sexos;19 Melilla;De 16 a 19 años;2018_T4;72.23
Ambos sexos;19 Melilla;De 16 a 19 años;2018_T3;41.56
Ambos sexos;19 Melilla;De 16 a 19 años;2018_T2;100
Ambos sexos;19 Melilla;De 16 a 19 años;2018_T1;100
Ambos sexos;19 Melilla;De 16 a 19 años;2017_T4;100
Ambos sexos;19 Melilla;De 16 a 19 años;2017_T3;100
Ambos sexos;19 Melilla;De 16 a 19 años;2017_T2;100
Ambos sexos;19 Melilla;De 16 a 19 años;2017_T1;100
Ambos sexos;19 Melilla;De 16 a 19 años;2016_T4;100
Ambos sexos;19 Melilla;De 16 a 19 años;2016_T3;67.91
Ambos sexos;19 Melilla;De 16 a 19 años;2016_T2;79.44
Ambos sexos;19 Melilla;De 16 a 19 años;2016_T1;81.56
Ambos sexos;19 Melilla;De 16 a 19 años;2015_T4;100
Ambos sexos;19 Melilla;De 16 a 19 años;2015_T3;77.77
Ambos sexos;19 Melilla;De 16 a 19 años;2015_T2;70.22
Ambos sexos;19 Melilla;De 16 a 19 años;2015_T1;88.59
Ambos sexos;19 Melilla;De 20 a 24 años;2020_T3;66.53
Ambos sexos;19 Melilla;De 20 a 24 años;2020_T2;67.25
Ambos sexos;19 Melilla;De 20 a 24 años;2020_T1;65.85
Ambos sexos;19 Melilla;De 20 a 24 años;2019_T4;56.27
Ambos sexos;19 Melilla;De 20 a 24 años;2019_T3;59.01
Ambos sexos;19 Melilla;De 20 a 24 años;2019_T2;66
Ambos sexos;19 Melilla;De 20 a 24 años;2019_T1;51.74
Ambos sexos;19 Melilla;De 20 a 24 años;2018_T4;55.55
Ambos sexos;19 Melilla;De 20 a 24 años;2018_T3;57.75
Ambos sexos;19 Melilla;De 20 a 24 años;2018_T2;68.9
Ambos sexos;19 Melilla;De 20 a 24 años;2018_T1;66.14
Ambos sexos;19 Melilla;De 20 a 24 años;2017_T4;59.63
Ambos sexos;19 Melilla;De 20 a 24 años;2017_T3;43.52
Ambos sexos;19 Melilla;De 20 a 24 años;2017_T2;61
Ambos sexos;19 Melilla;De 20 a 24 años;2017_T1;59.18
Ambos sexos;19 Melilla;De 20 a 24 años;2016_T4;65.53
Ambos sexos;19 Melilla;De 20 a 24 años;2016_T3;59.85
Ambos sexos;19 Melilla;De 20 a 24 años;2016_T2;74.59
Ambos sexos;19 Melilla;De 20 a 24 años;2016_T1;69.26
Ambos sexos;19 Melilla;De 20 a 24 años;2015_T4;65.34
Ambos sexos;19 Melilla;De 20 a 24 años;2015_T3;65.76
Ambos sexos;19 Melilla;De 20 a 24 años;2015_T2;79.1
Ambos sexos;19 Melilla;De 20 a 24 años;2015_T1;69.64
Ambos sexos;19 Melilla;De 25 a 54 años;2020_T3;19.87
Ambos sexos;19 Melilla;De 25 a 54 años;2020_T2;19.74
Ambos sexos;19 Melilla;De 25 a 54 años;2020_T1;18.44
Ambos sexos;19 Melilla;De 25 a 54 años;2019_T4;23.75
Ambos sexos;19 Melilla;De 25 a 54 años;2019_T3;26.34
Ambos sexos;19 Melilla;De 25 a 54 años;2019_T2;23.23
Ambos sexos;19 Melilla;De 25 a 54 años;2019_T1;25.37
Ambos sexos;19 Melilla;De 25 a 54 años;2018_T4;20.14
Ambos sexos;19 Melilla;De 25 a 54 años;2018_T3;22.31
Ambos sexos;19 Melilla;De 25 a 54 años;2018_T2;24.25
Ambos sexos;19 Melilla;De 25 a 54 años;2018_T1;23.39
Ambos sexos;19 Melilla;De 25 a 54 años;2017_T4;21.48
Ambos sexos;19 Melilla;De 25 a 54 años;2017_T3;25.32
Ambos sexos;19 Melilla;De 25 a 54 años;2017_T2;27.96
Ambos sexos;19 Melilla;De 25 a 54 años;2017_T1;28.52
Ambos sexos;19 Melilla;De 25 a 54 años;2016_T4;24.47
Ambos sexos;19 Melilla;De 25 a 54 años;2016_T3;28.3
Ambos sexos;19 Melilla;De 25 a 54 años;2016_T2;29.39
Ambos sexos;19 Melilla;De 25 a 54 años;2016_T1;27.78
Ambos sexos;19 Melilla;De 25 a 54 años;2015_T4;31.23
Ambos sexos;19 Melilla;De 25 a 54 años;2015_T3;29.06
Ambos sexos;19 Melilla;De 25 a 54 años;2015_T2;34.91
Ambos sexos;19 Melilla;De 25 a 54 años;2015_T1;34.85
Ambos sexos;19 Melilla;De 55 y más años;2020_T3;16.72
Ambos sexos;19 Melilla;De 55 y más años;2020_T2;11.73
Ambos sexos;19 Melilla;De 55 y más años;2020_T1;20.11
Ambos sexos;19 Melilla;De 55 y más años;2019_T4;17.68
Ambos sexos;19 Melilla;De 55 y más años;2019_T3;19.76
Ambos sexos;19 Melilla;De 55 y más años;2019_T2;16.51
Ambos sexos;19 Melilla;De 55 y más años;2019_T1;16.3
Ambos sexos;19 Melilla;De 55 y más años;2018_T4;21.66
Ambos sexos;19 Melilla;De 55 y más años;2018_T3;15.61
Ambos sexos;19 Melilla;De 55 y más años;2018_T2;17.93
Ambos sexos;19 Melilla;De 55 y más años;2018_T1;21.17
Ambos sexos;19 Melilla;De 55 y más años;2017_T4;13.95
Ambos sexos;19 Melilla;De 55 y más años;2017_T3;17.81
Ambos sexos;19 Melilla;De 55 y más años;2017_T2;19.88
Ambos sexos;19 Melilla;De 55 y más años;2017_T1;13.7
Ambos sexos;19 Melilla;De 55 y más años;2016_T4;18.87
Ambos sexos;19 Melilla;De 55 y más años;2016_T3;25.39
Ambos sexos;19 Melilla;De 55 y más años;2016_T2;24.01
Ambos sexos;19 Melilla;De 55 y más años;2016_T1;21.58
Ambos sexos;19 Melilla;De 55 y más años;2015_T4;19.56
Ambos sexos;19 Melilla;De 55 y más años;2015_T3;22.62
Ambos sexos;19 Melilla;De 55 y más años;2015_T2;20.36
Ambos sexos;19 Melilla;De 55 y más años;2015_T1;14.17
Hombres;00 TotalNacional;Total;2020_T3;14.39
Hombres;00 TotalNacional;Total;2020_T2;14.13
Hombres;00 TotalNacional;Total;2020_T1;12.79
Hombres;00 TotalNacional;Total;2019_T4;12.23
Hombres;00 TotalNacional;Total;2019_T3;12.17
Hombres;00 TotalNacional;Total;2019_T2;12.49
Hombres;00 TotalNacional;Total;2019_T1;12.9
Hombres;00 TotalNacional;Total;2018_T4;12.87
Hombres;00 TotalNacional;Total;2018_T3;13.12
Hombres;00 TotalNacional;Total;2018_T2;13.72
Hombres;00 TotalNacional;Total;2018_T1;15.18
Hombres;00 TotalNacional;Total;2017_T4;14.97
Hombres;00 TotalNacional;Total;2017_T3;14.8
Hombres;00 TotalNacional;Total;2017_T2;15.64
Hombres;00 TotalNacional;Total;2017_T1;17.22
Hombres;00 TotalNacional;Total;2016_T4;17.22
Hombres;00 TotalNacional;Total;2016_T3;17.39
Hombres;00 TotalNacional;Total;2016_T2;18.41
Hombres;00 TotalNacional;Total;2016_T1;19.45
Hombres;00 TotalNacional;Total;2015_T4;19.49
Hombres;00 TotalNacional;Total;2015_T3;19.9
Hombres;00 TotalNacional;Total;2015_T2;20.96
Hombres;00 TotalNacional;Total;2015_T1;22.74
Hombres;00 TotalNacional;Menores de 25 años;2020_T3;38.69
Hombres;00 TotalNacional;Menores de 25 años;2020_T2;38.34
Hombres;00 TotalNacional;Menores de 25 años;2020_T1;32.62
Hombres;00 TotalNacional;Menores de 25 años;2019_T4;29.25
Hombres;00 TotalNacional;Menores de 25 años;2019_T3;29.95
Hombres;00 TotalNacional;Menores de 25 años;2019_T2;31.62
Hombres;00 TotalNacional;Menores de 25 años;2019_T1;33.1
Hombres;00 TotalNacional;Menores de 25 años;2018_T4;33.66
Hombres;00 TotalNacional;Menores de 25 años;2018_T3;34.02
Hombres;00 TotalNacional;Menores de 25 años;2018_T2;35.54
Hombres;00 TotalNacional;Menores de 25 años;2018_T1;37.98
Hombres;00 TotalNacional;Menores de 25 años;2017_T4;37.83
Hombres;00 TotalNacional;Menores de 25 años;2017_T3;37.44
Hombres;00 TotalNacional;Menores de 25 años;2017_T2;40.65
Hombres;00 TotalNacional;Menores de 25 años;2017_T1;42.58
Hombres;00 TotalNacional;Menores de 25 años;2016_T4;42.76
Hombres;00 TotalNacional;Menores de 25 años;2016_T3;41.94
Hombres;00 TotalNacional;Menores de 25 años;2016_T2;45.83
Hombres;00 TotalNacional;Menores de 25 años;2016_T1;45.66
Hombres;00 TotalNacional;Menores de 25 años;2015_T4;45.39
Hombres;00 TotalNacional;Menores de 25 años;2015_T3;46.65
Hombres;00 TotalNacional;Menores de 25 años;2015_T2;50.04
Hombres;00 TotalNacional;Menores de 25 años;2015_T1;52.56
Hombres;00 TotalNacional;25 y más años;2020_T3;12.58
Hombres;00 TotalNacional;25 y más años;2020_T2;12.55
Hombres;00 TotalNacional;25 y más años;2020_T1;11.37
Hombres;00 TotalNacional;25 y más años;2019_T4;10.99
Hombres;00 TotalNacional;25 y más años;2019_T3;10.76
Hombres;00 TotalNacional;25 y más años;2019_T2;11.09
Hombres;00 TotalNacional;25 y más años;2019_T1;11.52
Hombres;00 TotalNacional;25 y más años;2018_T4;11.4
Hombres;00 TotalNacional;25 y más años;2018_T3;11.51
Hombres;00 TotalNacional;25 y más años;2018_T2;12.15
Hombres;00 TotalNacional;25 y más años;2018_T1;13.63
Hombres;00 TotalNacional;25 y más años;2017_T4;13.38
Hombres;00 TotalNacional;25 y más años;2017_T3;13.06
Hombres;00 TotalNacional;25 y más años;2017_T2;13.89
Hombres;00 TotalNacional;25 y más años;2017_T1;15.5
Hombres;00 TotalNacional;25 y más años;2016_T4;15.49
Hombres;00 TotalNacional;25 y más años;2016_T3;15.63
Hombres;00 TotalNacional;25 y más años;2016_T2;16.47
Hombres;00 TotalNacional;25 y más años;2016_T1;17.66
